id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,video_quality_category,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1308,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,3357,150.242.122.31,b2:79:df:5c:39:57,b2:79:df,443,6,4,0,0,1.64545E+12,1.64545E+12,15003,5,330,1.64545E+12,1.64545E+12,15003,5,330,0,0,0,0,0,66,66,0,66,66,66,0,66,0,0,0,0,1000,3750.75,3096.422815,8002,1000,3750.75,3096.422815,8002,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TLS,Web,720P_30FPS_VoD,1,,,,,
1325,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,51712,216.58.211.2,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,47519,44,9032,1.64545E+12,1.64545E+12,47488,20,5025,1.64545E+12,1.64545E+12,47445,24,4007,67,205.2727273,318.2780972,1292,75,251.25,365.6329588,1292,67,166.9583333,274.9204595,1292,0,1105.093023,4065.781245,21439,0,2499.368421,5917.003316,21451,0,2062.826087,5446.330188,21478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1335,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,51672,142.250.74.42,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,100,14,5293,1.64545E+12,1.64545E+12,88,6,2455,1.64545E+12,1.64545E+12,44,8,2838,67,378.0714286,449.1532999,1292,75,409.1666667,501.9969787,1292,67,354.75,439.5526135,1292,0,7.692307692,15.60654038,55,0,17.6,22.96301374,56,0,6.285714286,8.280786712,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1350,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,58453,142.250.74.132,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,202,9,3840,1.64545E+12,1.64545E+12,202,5,1682,1.64545E+12,1.64545E+12,32,4,2158,68,426.6666667,524.8397374,1292,75,336.4,534.6702722,1292,68,539.5,568.1839491,1292,0,25.25,49.3377572,143,0,50.5,68.0661443,144,0,10.66666667,18.47520861,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1352,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,61567,216.58.207.232,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,17397,52,14220,1.64545E+12,1.64545E+12,17394,26,9752,1.64545E+12,1.64545E+12,17347,26,4468,67,273.4615385,350.6580627,1292,75,375.0769231,400.5567049,1292,67,171.8461538,262.5214189,1292,0,341.1176471,1737.094547,11013,0,695.76,2464.12539,11044,0,693.88,2468.288751,11052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1354,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,51965,172.217.21.164,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,113,9,3841,1.64545E+12,1.64545E+12,113,5,1683,1.64545E+12,1.64545E+12,35,4,2158,68,426.7777778,524.7668001,1292,75,336.6,534.5692659,1292,68,539.5,568.1839491,1292,0,14.125,17.56975892,51,0,28.25,29.28452379,55,6,11.66666667,5.507570547,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1365,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,3560,54.208.252.112,b2:79:df:5c:39:57,b2:79:df,443,6,4,0,0,1.64545E+12,1.64545E+12,7287,5,330,1.64545E+12,1.64545E+12,0,1,66,1.64545E+12,1.64545E+12,7124,4,264,66,66,0,66,66,66,0,66,66,66,0,66,163,1821.75,1654.203207,3994,0,0,0,0,1014,2374.666667,1506.745278,3994,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,TLS.AmazonAWS,Cloud,720P_30FPS_VoD,1,,,,,
1367,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,52833,142.250.74.68,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,133,9,3841,1.64545E+12,1.64545E+12,133,5,1683,1.64545E+12,1.64545E+12,56,4,2158,68,426.7777778,524.7668001,1292,75,336.6,534.5692659,1292,68,539.5,568.1839491,1292,0,16.625,19.24234542,51,0,33.25,39.75235842,81,0,18.66666667,16.28905563,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1380,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,55497,142.250.74.106,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,119,16,5693,1.64545E+12,1.64545E+12,87,8,2692,1.64545E+12,1.64545E+12,70,8,3001,67,355.8125,434.2928687,1292,75,336.5,470.7401467,1292,67,375.125,426.2817437,1292,0,7.933333333,15.25716069,49,0,12.42857143,19.12988189,50,0,10,16.45195024,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1382,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,3613,35.214.142.18,b2:79:df:5c:39:57,b2:79:df,443,6,4,0,0,1.64545E+12,1.64545E+12,5260,34,8894,1.64545E+12,1.64545E+12,5260,15,2633,1.64545E+12,1.64545E+12,5204,19,6261,54,261.5882353,424.985427,1474,54,175.5333333,238.7679288,877,54,329.5263158,525.1082818,1474,0,159.3939394,852.0784859,4904,0,375.7142857,1330.107539,4996,0,289.1111111,1152.117176,4904,2,0,0,0,33,16,1,2,1,0,0,0,14,7,1,1,1,0,0,0,19,9,0,1,TLS.Google,Web,720P_30FPS_VoD,0,e2c43.gcp.gvt2.com,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
