id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,video_quality_category,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
225,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,57632,8.8.8.8,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,527,22,5500,1.64562E+12,1.64562E+12,514,10,2033,1.64562E+12,1.64562E+12,504,12,3467,25,250,389.2580244,1250,33,203.3,376.0050384,1250,25,288.9166667,412.2617126,1250,0,25.0952381,91.7703137,424,0,57.11111111,138.4507534,425,0,45.81818182,130.609202,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
226,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52029,52.41.142.156,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,300283,94,15765,1.64562E+12,1.64562E+12,300111,35,8615,1.64562E+12,1.64562E+12,300112,59,7150,0,167.712766,366.5290442,1460,0,246.1428571,387.2564239,1460,0,121.1864407,348.6931501,1460,0,3228.849462,10291.18899,45002,0,8826.794118,15670.57109,45217,0,5174.344828,12751.76063,45203,2,0,0,0,90,36,3,3,1,0,0,0,34,19,0,2,1,0,0,0,56,17,3,1,TLS.Twitch,Video,1080P_60FPS_VoD,0,video-edge-d676d1.pdx01.abs.hls.ttvnw.net,e1d8b04eeb8ef3954ec4f49267a783ef,8d2a028aa94425f76ced7826b1f39039,,
228,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,51677,142.250.74.78,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,135,18,6459,1.64562E+12,1.64562E+12,100,9,3407,1.64562E+12,1.64562E+12,115,9,3052,25,358.8333333,475.6483192,1250,33,378.5555556,528.1896229,1250,25,339.1111111,448.222446,1250,0,7.941176471,17.9668813,67,0,12.5,23.71256448,68,0,14.375,24.71516307,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
230,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52051,52.26.238.212,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,240274,82,15969,1.64562E+12,1.64562E+12,240102,34,8956,1.64562E+12,1.64562E+12,240102,48,7013,0,194.7439024,394.5815978,1460,0,263.4117647,406.8452254,1460,0,146.1041667,382.4647524,1460,0,2966.345679,9807.917401,45001,0,7275.818182,14457.09975,45171,0,5108.553191,12567.27652,45198,2,0,0,0,78,35,3,3,1,0,0,0,33,19,0,2,1,0,0,0,45,16,3,1,TLS.Twitch,Video,1080P_60FPS_VoD,0,video-edge-d676d1.pdx01.abs.hls.ttvnw.net,e1d8b04eeb8ef3954ec4f49267a783ef,8d2a028aa94425f76ced7826b1f39039,,
234,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,64569,8.8.8.8,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,122,16,4645,1.64562E+12,1.64562E+12,122,8,1787,1.64562E+12,1.64562E+12,85,8,2858,25,290.3125,438.1968688,1250,33,223.375,420.9394044,1250,25,357.25,473.3207158,1250,0,8.133333333,14.69629043,52,0,17.42857143,19.67957607,53,0,12.14285714,19.22176346,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
236,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,55940,142.250.74.67,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,5203,13,4785,1.64562E+12,1.64562E+12,5162,7,2078,1.64562E+12,1.64562E+12,5180,6,2707,25,368.0769231,462.570258,1250,33,296.8571429,463.0080736,1250,25,451.1666667,490.8088902,1250,0,433.5833333,1464.561831,5084,0,860.3333333,2069.218274,5084,0,1036,2284.759725,5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
237,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,64333,142.250.74.46,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,11288,32,9948,1.64562E+12,1.64562E+12,11227,16,5924,1.64562E+12,1.64562E+12,11260,16,4024,25,310.875,452.6837356,1250,33,370.25,529.075483,1250,25,251.5,368.8698054,1250,0,364.1290323,1970.857491,10983,0,748.4666667,2842.165167,11022,0,750.6666667,2840.454357,11018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,clients4.google.com,1473d329dda0f4a62cdd9ad9d1a9f02a,,Chrome/98.0.4758.102 Windows NT 10.0; Win64; x64,
244,1,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,51730,108.157.210.127,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,1797897,1510,933234,1.64562E+12,1.64562E+12,1797885,540,17223,1.64562E+12,1.64562E+12,1797883,970,916011,0,618.0357616,671.8601272,1440,0,31.89444444,47.49090301,501,0,944.3412371,635.3344065,1440,0,1191.449304,5570.524936,45001,0,3335.593692,8935.212396,45053,0,1855.400413,6867.937217,45015,0,0,0,0,1510,519,0,0,0,0,0,0,540,206,0,0,0,0,0,0,970,313,0,0,TLS.AmazonAWS,Cloud,1080P_60FPS_VoD,1,,,,,
245,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,58282,216.58.207.228,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,50283,1097,532741,1.64562E+12,1.64562E+12,50272,384,59327,1.64562E+12,1.64562E+12,50260,713,473414,25,485.6344576,544.7948221,1250,33,154.4973958,268.3726025,1250,25,663.9747546,571.9641051,1250,0,45.87864964,402.461675,7381,0,131.2584856,675.1330243,7393,0,70.58988764,499.5824702,7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,www.google.com,6e24d76ed056f35c5d8b299c3ef9bc87,,Chrome/98.0.4758.102 Windows NT 10.0; Win64; x64,
246,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,49600,142.250.74.131,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,1029,95,71812,1.64562E+12,1.64562E+12,991,35,3259,1.64562E+12,1.64562E+12,1006,60,68553,25,755.9157895,584.276779,1250,33,93.11428571,227.5405292,1250,25,1142.55,318.4830264,1250,0,10.94680851,92.64551089,898,0,29.14705882,153.7292252,898,0,17.05084746,122.2076277,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
