id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,video_quality_category,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
49,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,50389,142.250.74.110,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,82,23,10603,1.64562E+12,1.64562E+12,67,10,3633,1.64562E+12,1.64562E+12,66,13,6970,25,461,527.8060939,1250,33,363.3,502.62932,1250,25,536.1538462,554.2366892,1250,0,3.727272727,5.599165058,16,0,7.444444444,6.267198559,18,0,5.5,6.612660034,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
51,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,56678,142.250.74.68,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,63,8,4616,1.64562E+12,1.64562E+12,63,5,2645,1.64562E+12,1.64562E+12,14,3,1971,33,577,589.0879149,1250,33,529,658.447796,1250,99,657,576.2976661,1250,0,9,11.40175425,25,0,15.75,18.2825053,37,0,7,9.899494937,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
55,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52033,108.157.216.180,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,250241,33,8204,1.64562E+12,1.64562E+12,250230,15,1348,1.64562E+12,1.64562E+12,250227,18,6856,0,248.6060606,492.5065951,1440,0,89.86666667,225.6567769,750,0,380.8888889,611.4670776,1440,0,7820.03125,16550.65706,45001,0,17873.57143,21448.57863,45013,0,14719.23529,20576.87548,45013,2,0,0,0,32,7,1,2,1,0,0,0,14,3,1,1,1,0,0,0,18,4,0,1,TLS.Twitch,Video,1080P_60FPS_VoD,0,static.twitchcdn.net,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
57,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,64747,8.8.8.8,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,49,15,4611,1.64562E+12,1.64562E+12,37,7,1751,1.64562E+12,1.64562E+12,26,8,2860,25,307.4,448.1235161,1250,33,250.1428571,447.2025747,1250,25,357.5,473.3521794,1250,0,3.5,7.057456504,23,0,6.166666667,9.928074671,24,0,3.714285714,5.677860093,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
64,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,56832,142.250.74.68,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,41027,720,416918,1.64562E+12,1.64562E+12,41016,254,75093,1.64562E+12,1.64562E+12,41004,466,341825,25,579.0527778,569.2353703,1250,33,295.6417323,447.2545517,1250,25,733.5300429,569.5603097,1250,0,57.06119611,575.310815,13385,0,162.1185771,964.297537,13397,0,88.18064516,715.1752028,13396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,www.google.com,384c02712cde8db7373722bd1823b353,,Chrome/98.0.4758.102 Windows NT 10.0; Win64; x64,
65,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,54767,216.58.207.206,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,31429,426,247246,1.64562E+12,1.64562E+12,31419,143,14347,1.64562E+12,1.64562E+12,31408,283,232899,25,580.3896714,573.7251347,1250,33,100.3286713,203.7975306,1250,25,822.9646643,547.0340391,1250,0,73.95058824,771.9144266,11433,0,221.2605634,1330.104905,11465,0,111.3758865,947.2881018,11444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
66,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,64607,142.250.74.35,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,58,12,8392,1.64562E+12,1.64562E+12,34,5,2740,1.64562E+12,1.64562E+12,47,7,5652,25,699.3333333,581.4827963,1250,33,548,643.001944,1250,25,807.4285714,558.1573426,1250,0,5.272727273,7.772913342,24,1,8.5,5.446711546,13,0,7.833333333,9.765585833,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
67,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,50645,142.250.74.99,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,30309,768,725234,1.64562E+12,1.64562E+12,30294,161,31874,1.64562E+12,1.64562E+12,30286,607,693360,26,944.3151042,511.7786477,1250,33,197.9751553,381.1152705,1250,26,1142.273476,325.4426805,1250,0,39.51629726,809.0523334,21266,0,189.3375,1768.869937,21275,0,49.97689769,910.7783736,21279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
68,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52009,108.157.214.91,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,524552,46,12710,1.64562E+12,1.64562E+12,524542,21,2002,1.64562E+12,1.64562E+12,524542,25,10708,0,276.3043478,540.4843042,1440,0,95.33333333,299.6910632,1046,0,428.32,648.1953615,1440,0,11656.71111,18913.97112,45001,0,26227.1,20661.25519,45051,0,21855.91667,21273.99106,45050,0,0,0,0,46,8,1,2,0,0,0,0,21,2,1,1,0,0,0,0,25,6,0,1,TLS.AmazonAWS,Cloud,1080P_60FPS_VoD,1,,,,,
69,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,51528,142.250.74.67,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,63,8,3442,1.64562E+12,1.64562E+12,63,5,1471,1.64562E+12,1.64562E+12,14,3,1971,33,430.25,541.8164555,1250,33,294.2,534.7716335,1250,99,657,576.2976661,1250,0,9,11.60459679,26,0,15.75,19.18984106,39,0,7,9.899494937,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
